file_name,method,rank,cx,cy,score,angle,flip,scale,bucket,matched_ann_id,matched_category
301.tiff,find_and_suppress,30,1286.0,3641.0,0.8910122,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,31,2390.0,107.0,0.8908896,0.0,0.0,1.0,human_rejected_label,14745.0,2.0
301.tiff,find_and_suppress,32,4133.0,3008.0,0.890692,0.0,0.0,1.0,human_correct_label,14907.0,1.0
301.tiff,find_and_suppress,33,1208.0,3812.0,0.8894691,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,34,4499.0,301.0,0.88814443,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,35,3113.0,2645.0,0.88787323,0.0,0.0,1.0,human_correct_label,14905.0,1.0
301.tiff,find_and_suppress,36,3258.0,1290.0,0.88778955,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,37,2220.0,538.0,0.8858246,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,38,4048.0,1975.0,0.88557357,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,39,2386.0,4170.0,0.8849933,0.0,0.0,1.0,human_correct_label,14989.0,1.0
301.tiff,find_and_suppress,40,370.0,271.0,0.8846254,0.0,0.0,1.0,human_correct_label,14726.0,1.0
301.tiff,find_and_suppress,41,253.0,2965.0,0.88446003,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,42,2932.0,2735.0,0.8843696,0.0,0.0,1.0,human_correct_label,14897.0,1.0
301.tiff,find_and_suppress,43,4548.0,4015.0,0.8828432,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,44,4494.0,601.0,0.8822707,0.0,0.0,1.0,human_correct_label,14766.0,1.0
301.tiff,find_and_suppress,45,1222.0,4460.0,0.881552,0.0,0.0,1.0,human_correct_label,14982.0,1.0
301.tiff,find_and_suppress,46,5274.0,3922.0,0.88137525,0.0,0.0,1.0,human_correct_label,14961.0,1.0
301.tiff,find_and_suppress,47,5433.0,1933.0,0.8807619,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,48,5232.0,4649.0,0.8805456,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,49,1856.0,1491.0,0.8804202,0.0,0.0,1.0,human_correct_label,14798.0,1.0
301.tiff,find_and_suppress,50,5520.0,1692.0,0.88039345,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,51,4206.0,2158.0,0.8800781,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,52,6292.0,3998.0,0.87948424,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,53,5687.0,2580.0,0.8787707,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,54,3870.0,4202.0,0.87720436,0.0,0.0,1.0,human_correct_label,15003.0,1.0
301.tiff,find_and_suppress,55,248.0,3455.0,0.8763638,0.0,0.0,1.0,human_correct_label,14924.0,1.0
301.tiff,find_and_suppress,56,403.0,4521.0,0.87621486,0.0,0.0,1.0,human_correct_label,14977.0,1.0
301.tiff,find_and_suppress,57,6192.0,3969.0,0.8762137,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,58,1656.0,167.0,0.8755319,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,59,3062.0,3307.0,0.8751755,0.0,0.0,1.0,human_correct_label,14947.0,1.0
301.tiff,find_and_suppress,60,1838.0,955.0,0.87508696,0.0,0.0,1.0,human_rejected_label,15041.0,2.0
301.tiff,find_and_suppress,61,5959.0,29.0,0.874841,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,62,1362.0,1825.0,0.8746688,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,63,6217.0,322.0,0.8746255,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,64,992.0,2511.0,0.8745355,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,65,4639.0,3067.0,0.87425196,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,66,6261.0,3912.0,0.87395966,0.0,0.0,1.0,human_rejected_label,14971.0,2.0
301.tiff,find_and_suppress,67,72.0,1094.0,0.87390083,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,68,108.0,4360.0,0.87345314,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,69,6083.0,4268.0,0.8729044,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,70,178.0,2647.0,0.8728651,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,71,3314.0,1766.0,0.87249595,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,72,2241.0,4737.0,0.87162566,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,73,3588.0,1630.0,0.8713717,0.0,0.0,1.0,human_correct_label,14856.0,1.0
301.tiff,find_and_suppress,74,2845.0,2785.0,0.8711685,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,75,3013.0,227.0,0.8711464,0.0,0.0,1.0,human_rejected_label,15048.0,2.0
301.tiff,find_and_suppress,76,2055.0,1960.0,0.8703274,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,77,5084.0,1595.0,0.8700565,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,78,3151.0,1261.0,0.8687078,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,79,5990.0,1702.0,0.8683921,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,80,6194.0,3482.0,0.8680991,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,81,6134.0,221.0,0.86781996,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,82,219.0,387.0,0.86776495,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,83,3740.0,3381.0,0.8673463,0.0,0.0,1.0,human_correct_label,14952.0,1.0
301.tiff,find_and_suppress,84,1653.0,3397.0,0.8670413,0.0,0.0,1.0,human_correct_label,14933.0,1.0
301.tiff,find_and_suppress,85,1659.0,2097.0,0.8669764,0.0,0.0,1.0,human_correct_label,14839.0,1.0
301.tiff,find_and_suppress,86,4446.0,2644.0,0.86674774,0.0,0.0,1.0,human_correct_label,14912.0,1.0
301.tiff,find_and_suppress,87,2574.0,3292.0,0.8666452,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,88,1006.0,4250.0,0.866512,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,89,2329.0,3672.0,0.8664958,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,90,3048.0,1481.0,0.86645114,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,91,1523.0,3190.0,0.86613554,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,92,2736.0,1302.0,0.865624,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,93,397.0,4099.0,0.865257,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,94,4192.0,4192.0,0.8648641,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,95,2171.0,3365.0,0.86450994,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,96,4879.0,4314.0,0.8639467,0.0,0.0,1.0,human_correct_label,15008.0,1.0
301.tiff,find_and_suppress,97,335.0,1723.0,0.86390024,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,98,5091.0,4162.0,0.86380225,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,99,550.0,2403.0,0.8637916,0.0,0.0,1.0,human_rejected_label,14886.0,2.0
301.tiff,find_and_suppress,100,5412.0,3539.0,0.86374485,0.0,0.0,1.0,human_correct_label,14963.0,1.0
301.tiff,find_and_suppress,101,2747.0,3720.0,0.86353433,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,102,632.0,2631.0,0.8629457,0.0,0.0,1.0,human_correct_label,14879.0,1.0
301.tiff,find_and_suppress,103,1510.0,581.0,0.86271095,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,104,3837.0,875.0,0.86268723,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,105,2445.0,250.0,0.86263794,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,106,168.0,3657.0,0.86227614,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,107,5273.0,1918.0,0.8616221,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,108,4798.0,4433.0,0.8610676,0.0,0.0,1.0,human_rejected_label,15009.0,2.0
301.tiff,find_and_suppress,109,5156.0,2016.0,0.861067,0.0,0.0,1.0,human_correct_label,14867.0,1.0
301.tiff,find_and_suppress,110,2159.0,3681.0,0.8606582,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,111,844.0,3343.0,0.85994405,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,112,2713.0,2021.0,0.859733,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,113,2662.0,2453.0,0.859521,0.0,0.0,1.0,human_correct_label,14849.0,1.0
301.tiff,find_and_suppress,114,3047.0,1717.0,0.8594213,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,115,6128.0,3202.0,0.8594211,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,116,6166.0,1305.0,0.85940063,0.0,0.0,1.0,human_correct_label,14825.0,1.0
301.tiff,find_and_suppress,117,2280.0,1184.0,0.85900927,0.0,0.0,1.0,human_rejected_label,14801.0,2.0
301.tiff,find_and_suppress,118,4064.0,3388.0,0.8589608,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,119,1768.0,3593.0,0.8588456,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,120,5376.0,1739.0,0.85844284,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,121,2572.0,2440.0,0.8579382,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,122,3742.0,1908.0,0.85786957,0.0,0.0,1.0,human_correct_label,14857.0,1.0
301.tiff,find_and_suppress,123,3083.0,2003.0,0.8578599,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,124,481.0,2853.0,0.85782754,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,125,3196.0,289.0,0.8576076,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,126,4306.0,4404.0,0.8574521,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,127,2819.0,2598.0,0.8572987,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,128,371.0,1172.0,0.8571465,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,129,309.0,1770.0,0.856964,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,130,4490.0,3507.0,0.85689205,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,131,2601.0,2050.0,0.85602766,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,132,398.0,362.0,0.85597426,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,133,1707.0,3922.0,0.8554808,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,134,4340.0,4056.0,0.8554598,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,135,1165.0,2133.0,0.85539913,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,136,291.0,705.0,0.8549188,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,137,6243.0,4020.0,0.85489094,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,138,3561.0,2480.0,0.85485744,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,139,2363.0,239.0,0.85430044,0.0,0.0,1.0,human_correct_label,14743.0,1.0
301.tiff,find_and_suppress,140,96.0,1359.0,0.8541896,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,141,274.0,2212.0,0.8541143,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,142,1312.0,2964.0,0.8535996,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,143,507.0,3794.0,0.8533032,0.0,0.0,1.0,human_rejected_label,14925.0,2.0
301.tiff,find_and_suppress,144,6224.0,3669.0,0.85321796,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,145,5289.0,731.0,0.8531293,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,146,734.0,852.0,0.8527524,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,147,1985.0,3987.0,0.85225016,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,148,773.0,1921.0,0.8520907,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,149,197.0,1581.0,0.8520583,0.0,0.0,1.0,human_correct_label,14784.0,1.0
301.tiff,find_and_suppress,150,5325.0,4379.0,0.85195094,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,151,3153.0,2243.0,0.8517517,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,152,2999.0,1014.0,0.8517236,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,153,4997.0,4008.0,0.85139465,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,154,751.0,689.0,0.8513606,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,155,2241.0,4526.0,0.8504441,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,156,3836.0,204.0,0.850337,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,157,5488.0,2654.0,0.850243,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,158,6337.0,642.0,0.85015684,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,159,2652.0,1362.0,0.85013825,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,160,1169.0,439.0,0.85009676,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,161,3343.0,3267.0,0.84969205,0.0,0.0,1.0,human_correct_label,14945.0,1.0
301.tiff,find_and_suppress,162,791.0,1516.0,0.8495725,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,163,1865.0,3887.0,0.84938973,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,164,5860.0,1857.0,0.8493718,0.0,0.0,1.0,human_rejected_label,15035.0,2.0
301.tiff,find_and_suppress,165,339.0,1176.0,0.8493197,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,166,6335.0,2291.0,0.84925145,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,167,39.0,1312.0,0.84881115,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,168,636.0,3612.0,0.84880704,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,169,2942.0,61.0,0.84837526,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,170,4324.0,3284.0,0.8482578,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,171,5871.0,4734.0,0.84815603,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,172,1375.0,3583.0,0.8481114,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,173,2756.0,4740.0,0.8481092,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,174,1240.0,1450.0,0.8479993,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,175,2206.0,4193.0,0.84792525,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,176,4771.0,487.0,0.84735316,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,177,95.0,1811.0,0.847349,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,178,571.0,1288.0,0.84733826,0.0,0.0,1.0,human_rejected_label,14792.0,2.0
301.tiff,find_and_suppress,179,4134.0,1901.0,0.84723926,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,180,649.0,1711.0,0.8471256,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,181,2522.0,4803.0,0.8469801,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,182,265.0,1111.0,0.84682345,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,183,3445.0,4739.0,0.8464889,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,184,2418.0,3550.0,0.8463791,0.0,0.0,1.0,human_correct_label,14938.0,1.0
301.tiff,find_and_suppress,185,4344.0,4618.0,0.8463471,0.0,0.0,1.0,human_correct_label,15000.0,1.0
301.tiff,find_and_suppress,186,1214.0,173.0,0.84632677,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,187,1059.0,1658.0,0.84623325,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,188,590.0,4001.0,0.84594524,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,189,1526.0,1097.0,0.84589183,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,190,4905.0,1383.0,0.8458594,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,191,625.0,4759.0,0.8457825,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,192,740.0,1965.0,0.8449662,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,193,1384.0,2006.0,0.84466356,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,194,749.0,2224.0,0.84457093,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,195,116.0,494.0,0.84456986,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,196,3655.0,731.0,0.8444995,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,197,1272.0,2735.0,0.8444088,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,198,2515.0,747.0,0.8440702,0.0,0.0,1.0,human_correct_label,14737.0,1.0
301.tiff,find_and_suppress,199,5028.0,3371.0,0.8440616,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,200,3051.0,3805.0,0.84388995,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,201,293.0,1479.0,0.84388286,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,202,2564.0,2603.0,0.84374106,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,203,4643.0,1158.0,0.843726,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,204,245.0,1154.0,0.84362006,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,205,1962.0,3010.0,0.8434624,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,206,699.0,317.0,0.8433433,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,207,5693.0,3662.0,0.84328675,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,208,1247.0,204.0,0.8432471,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,209,2639.0,3873.0,0.8431055,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,210,3428.0,3144.0,0.84290093,0.0,0.0,1.0,human_rejected_label,14909.0,2.0
301.tiff,find_and_suppress,211,5020.0,2844.0,0.8425866,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,212,6097.0,4595.0,0.84253985,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,213,3274.0,2800.0,0.84247226,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,214,5890.0,4125.0,0.8423375,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,215,2387.0,2989.0,0.8423004,0.0,0.0,1.0,human_correct_label,14889.0,1.0
301.tiff,find_and_suppress,216,2620.0,606.0,0.8421168,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,217,1346.0,862.0,0.8421106,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,218,4915.0,1968.0,0.8420735,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,219,4324.0,2990.0,0.842008,0.0,0.0,1.0,human_correct_label,14908.0,1.0
301.tiff,find_and_suppress,220,6322.0,3878.0,0.8419708,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,221,88.0,3770.0,0.84173113,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,222,1253.0,1872.0,0.84166443,0.0,0.0,1.0,human_correct_label,14836.0,1.0
301.tiff,find_and_suppress,223,3982.0,4797.0,0.8415726,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,224,4403.0,4223.0,0.8413848,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,225,6027.0,2514.0,0.8413562,0.0,0.0,1.0,human_rejected_label,15038.0,2.0
301.tiff,find_and_suppress,226,3151.0,4597.0,0.8413383,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,227,6287.0,130.0,0.8412719,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,228,3297.0,494.0,0.84109646,0.0,0.0,1.0,human_correct_label,14761.0,1.0
301.tiff,find_and_suppress,229,4871.0,4411.0,0.8408959,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,230,2609.0,400.0,0.8408146,0.0,0.0,1.0,human_rejected_label,15042.0,2.0
301.tiff,find_and_suppress,231,3503.0,1240.0,0.840638,0.0,0.0,1.0,non_human_findings,-1.0,0.0
301.tiff,find_and_suppress,232,3713.0,3631.0,0.8404741,0.0,0.0,1.0,human_correct_label,15025.0,1.0
